data_extracao;linha;sentido;numero_sequencia;tipo;nome;endereco_logradouro
2020-08-02 01:58:38.796502;273  ;CENTROBAIRRO;140;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;E210 ;TERMINALBAIRRO;150;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;E110 ;CENTROBAIRRO;500;LOGRADOURO;;AV CEL MARCOS
2020-08-02 01:58:38.796502;R5   ;BAIRROCENTRO;550;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;R5   ;CENTROBAIRRO;460;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;E110 ;CENTROBAIRRO;310;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;1861 ;CENTROBAIRRO;450;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;R5   ;BAIRROCENTRO;600;LOGRADOURO;;VDT DOM PEDRO I
2020-08-02 01:58:38.796502;176  ;BAIRROCENTRO;750;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;170  ;BAIRROCENTRO;645;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;T51  ;NORTESUL;710;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;T51  ;SULNORTE;150;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;E16  ;BAIRROTERMINAL;1050;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;253  ;CENTROBAIRRO;15;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;Z80  ;CENTROBAIRROCENTRO;950;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;C1   ;CENTROBAIRROCENTRO;525;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;E36  ;CENTROBAIRROCENTRO;50;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;2441 ;CENTROBAIRRO;400;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;271  ;BAIRROCENTRO;900;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;2813 ;CENTROBAIRRO;100;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;173  ;BAIRROCENTRO;190;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;170  ;BAIRROCENTRO;700;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;283  ;BAIRROCENTRO;70;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2733 ;BAIRROCENTRO;1050;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;R321 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO SAO MARCOS    ;R SAO MARCOS-LOMBA DO PINHEIRO
2020-08-02 01:58:38.796502;A1   ;BAIRROTERMINAL;1450;LOGRADOURO;;R ENG OSCAR DE OLIVEIRA RAMOS
2020-08-02 01:58:38.796502;A1   ;TERMINALBAIRRO;150;LOGRADOURO;;R NISIA FLORESTA
2020-08-02 01:58:38.796502;A1   ;BAIRROTERMINAL;1350;LOGRADOURO;;AV MACEDONIA
2020-08-02 01:58:38.796502;A1   ;TERMINALBAIRRO;250;LOGRADOURO;;R DR CARLOS NIEDERAUER HOFMEISTER
2020-08-02 01:58:38.796502;176  ;CENTROBAIRRO;750;LOGRADOURO;;AV CEL MARCOS
2020-08-02 01:58:38.796502;176  ;CENTROBAIRRO;650;LOGRADOURO;;AV ICARAI
2020-08-02 01:58:38.796502;173  ;BAIRROCENTRO;130;LOGRADOURO;;AV ICARAI
2020-08-02 01:58:38.796502;173  ;CENTROBAIRRO;80;LOGRADOURO;;AV CHUI
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;100;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;M10  ;CENTROBAIRRO;1750;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;M10  ;CENTROBAIRRO;2150;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;GT12A;SULLESTE;50;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;1650;LOGRADOURO;;R BERNARDO TCHERNIN
2020-08-02 01:58:38.796502;M10  ;CENTROBAIRRO;1450;LOGRADOURO;;AV MACEDONIA
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;2100;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;M10  ;CENTROBAIRRO;800;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;40;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;800;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;2733 ;CENTROBAIRRO;1400;LOGRADOURO;;ESTR CHAPEU DO SOL
2020-08-02 01:58:38.796502;R9   ;BAIRROCENTRO;100;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;LI.1 ;BAIRROTERMINAL;600;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;186  ;CENTROBAIRRO;40;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;1716;CENTROBAIRRO;200;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;2822 ;CENTROBAIRRO;350;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;EC02 ;LESTESUL;350;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;C11  ;CENTROBAIRROCENTRO;950;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;M79  ;CENTROBAIRRO;410;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;268  ;BAIRROCENTRO;230;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;M79  ;CENTROBAIRRO;50;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;184  ;CENTROBAIRRO;10;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3441 ;BAIRROCENTRO;500;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3441 ;CENTROBAIRRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;A70  ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERMINAL LUIZ CORREA DA SILVA ;LUIZ CORREA DA SILVA                 
2020-08-02 01:58:38.796502;2141 ;BAIRROTERMINAL;1250;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;2141 ;BAIRROTERMINAL;1200;LOGRADOURO;;R ENG OSCAR DE OLIVEIRA RAMOS
2020-08-02 01:58:38.796502;E209 ;BAIRROTERMINAL;100;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;R3   ;CENTROBAIRRO;850;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;A141 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERM.NILO WULFF/AC A SQ CINCO ;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;G343 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL CAMPUS DA  AGRONOMIA ;CAMPUS DA AGRONOMIA-UFRGS            
2020-08-02 01:58:38.796502;A842 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERM. RUA SANTOS DIAS DA SILVA;AV SANTO DIAS DA SILVA
2020-08-02 01:58:38.796502;7612 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BECO DA FUMACA       ;BC DA FUMAÇA
2020-08-02 01:58:38.796502;R67  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.BAIRRO E OTAVIANO J PINTO;ESTR OTAVIANO JOSE PINTO
2020-08-02 01:58:38.796502;621  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO OVIDIO CHAVES ;R OVIDIO CHAVES
2020-08-02 01:58:38.796502;D731 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO OVIDIO CHAVES ;R OVIDIO CHAVES
2020-08-02 01:58:38.796502;2677;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.ARMANDO I. S.(SAPOLANDIA);ESTR ARMANDO INACIO DA SILVEIRA
2020-08-02 01:58:38.796502;T12;SULNORTE;51;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;E101;BAIRROTERMINAL;50;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;111  ;BAIRROCENTRO;159;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;188  ;CENTROBAIRRO;85;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;195  ;CENTROBAIRRO;60;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;195  ;CENTROBAIRRO;66;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;Z30  ;CENTROBAIRROCENTRO;500;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;188  ;BAIRROCENTRO;160;LOGRADOURO;;AC HAMMOND
2020-08-02 01:58:38.796502;2682 ;BAIRROCENTRO;1700;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3986 ;CENTROBAIRRO;500;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;2823;CENTROBAIRRO;70;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;4934 ;BAIRROCENTRO;1050;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;R4   ;BAIRROCENTRO;1400;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3628 ;CENTROBAIRRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3986 ;BAIRROCENTRO;350;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;2671 ;BAIRROCENTRO;292;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3973 ;BAIRROCENTRO;1150;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;110  ;BAIRROCENTRO;300;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;G261 ;CENTROBAIRRO;100;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;375  ;CENTROBAIRRO;35;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3989 ;CENTROBAIRRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;110  ;CENTROBAIRRO;50;LOGRADOURO;;R ANTONIO KLINGER FILHO
2020-08-02 01:58:38.796502;1493;BAIRROCENTRO;50;LOGRADOURO;;AV DIARIO DE NOTICIAS
2020-08-02 01:58:38.796502;A11  ;TERMINALBAIRRO;100;LOGRADOURO;;R BELIZE
2020-08-02 01:58:38.796502;A17  ;BAIRROCENTROBAIRRO;150;LOGRADOURO;;R ABOLICAO
2020-08-02 01:58:38.796502;273  ;BAIRROCENTRO;126;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;273  ;CENTROBAIRRO;146;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2832 ;CENTROBAIRRO;500;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;E110 ;CENTROBAIRRO;550;LOGRADOURO;;AV TRAMANDAI
2020-08-02 01:58:38.796502;R5   ;CENTROBAIRRO;650;LOGRADOURO;;AV CEL MARCOS
2020-08-02 01:58:38.796502;E110 ;CENTROBAIRRO;450;LOGRADOURO;;AV WENCESLAU ESCOBAR
2020-08-02 01:58:38.796502;179  ;BAIRROCENTRO;90;LOGRADOURO;;AV WENCESLAU ESCOBAR
2020-08-02 01:58:38.796502;1861 ;CENTROBAIRRO;650;LOGRADOURO;;AV ICARAI
2020-08-02 01:58:38.796502;179  ;CENTROBAIRRO;75;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;T2A2 ;NORTESUL;1610;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;T2A1 ;SULNORTE;150;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;T51  ;SULNORTE;100;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;3752;CENTROBAIRRO;50;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;289  ;CENTROBAIRRO;150;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;343  ;CENTROBAIRRO;10;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;G260 ;CENTROBAIRRO;50;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;253  ;CENTROBAIRRO;20;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;173  ;CENTROBAIRRO;50;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;173  ;CENTROBAIRRO;60;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;273  ;BAIRROCENTRO;124;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;A19  ;TERMINALBAIRRO;580;LOGRADOURO;;ESTR CHAPEU DO SOL
2020-08-02 01:58:38.796502;A19  ;BAIRROTERMINAL;350;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;T11  ;SULNORTE;20;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2732 ;CENTROBAIRRO;1000;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;A1   ;BAIRROTERMINAL;750;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;2813 ;BAIRROCENTRO;40;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2813 ;CENTROBAIRRO;1500;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2814 ;BAIRROCENTRO;40;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2815 ;CENTROBAIRRO;1000;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;173  ;BAIRROCENTRO;140;LOGRADOURO;;AV CHUI
2020-08-02 01:58:38.796502;176  ;BAIRROCENTRO;720;LOGRADOURO;;PCA ROTARY
2020-08-02 01:58:38.796502;212  ;BAIRROCENTRO;50;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;1850;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;212  ;BAIRROCENTRO;10;LOGRADOURO;;AV ECON NILO WULFF
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;1700;LOGRADOURO;;R GOVERNADOR PERACCHI BARCELLOS
2020-08-02 01:58:38.796502;212  ;BAIRROCENTRO;350;LOGRADOURO;;R NISIA FLORESTA
2020-08-02 01:58:38.796502;M10  ;CENTROBAIRRO;1400;LOGRADOURO;;R DR CARLOS NIEDERAUER HOFMEISTER
2020-08-02 01:58:38.796502;212  ;BAIRROCENTRO;1000;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;212  ;CENTROBAIRRO;50;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;GT12A;SULLESTE;100;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;GT12A;LESTESUL;500;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;R68  ;BAIRROCENTRO;600;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;LCA2;TERMINALBAIRRO;400;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;3985 ;CENTROBAIRRO;50;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;E149 ;CENTROBAIRRO;150;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;397  ;CENTROBAIRRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;177  ;CENTROBAIRRO;25;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;267  ;BAIRROCENTRO;790;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;E211 ;BAIRROTERMINAL;50;LOGRADOURO;;R TOBAGO
2020-08-02 01:58:38.796502;284  ;BAIRROCENTRO;310;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;C11  ;CENTROBAIRROCENTRO;650;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;178  ;CENTROBAIRRO;110;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;F992 ;BAIRROCENTRO;70;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;Z40  ;CENTROBAIRROCENTRO;1100;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;C11  ;CENTROBAIRROCENTRO;800;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;178  ;CENTROBAIRRO;70;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;184  ;CENTROBAIRRO;40;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;M79  ;BAIRROCENTRO;1000;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;398  ;CENTROBAIRRO;10;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3441 ;CENTROBAIRRO;50;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;398  ;BAIRROCENTRO;40;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;A70  ;BAIRROTERMINAL;1;TERMINAL/PARADA;TERMINAL LUIZ CORREA DA SILVA ;LUIZ CORREA DA SILVA                 
2020-08-02 01:58:38.796502;D73  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.F.T. MOURA/GAMAL A.NASSER;AV FRANCISCO TALAIA DE MOURA
2020-08-02 01:58:38.796502;E209 ;TERMINALBAIRRO;250;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA
2020-08-02 01:58:38.796502;R16  ;BAIRROCENTRO;100;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;209  ;CENTROBAIRRO;130;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;E209 ;TERMINALBAIRRO;200;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;2693 ;BAIRROCENTRO;100;LOGRADOURO;;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;2811 ;BAIRROCENTRO;5;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;T10  ;LESTENORTE;1;TERMINAL/PARADA;TERM LE CAMPUS AGRONOMIA      ;LE CAMPUS DA AGRONOMIA-UFRGS
2020-08-02 01:58:38.796502;D13  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.BAIR.PAULO GOMES OLIVEIRA;R PAULO GOMES DE OLIVEIRA
2020-08-02 01:58:38.796502;A143 ;LESTESUL;1;TERMINAL/PARADA;TERM. ARMANDO P ROZA/WALTHER S;ARMANDO PEDRO DA ROZA                
2020-08-02 01:58:38.796502;6279 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO OVIDIO CHAVES ;R OVIDIO CHAVES
2020-08-02 01:58:38.796502;T2A9 ;SULNORTE;150;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;210  ;CENTROBAIRRO;10;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;111  ;CENTROBAIRRO;9;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;1101 ;CENTROBAIRRO;30;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;195  ;BAIRROCENTRO;90;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;188  ;CENTROBAIRRO;90;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;C2   ;CENTROBAIRROCENTRO;700;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;E34  ;CENTROBAIRROCENTRO;1550;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;188  ;CENTROBAIRRO;70;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;2694 ;BAIRROCENTRO;1000;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;2564;BAIRROCENTRO;400;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;2671 ;BAIRROCENTRO;1250;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3986 ;BAIRROCENTRO;400;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;254  ;CENTROBAIRRO;20;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;345  ;CENTROBAIRRO;10;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3628 ;BAIRROCENTRO;200;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;R10  ;BAIRROCENTRO;1000;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3986 ;BAIRROCENTRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3973 ;CENTROBAIRRO;400;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;2671 ;CENTROBAIRRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;2671 ;BAIRROCENTRO;1240;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;187  ;CENTROBAIRRO;40;LOGRADOURO;;AV LOUREIRO DA SILVA
2020-08-02 01:58:38.796502;375  ;CENTROBAIRRO;25;LOGRADOURO;;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;3951 ;CENTROBAIRRO;300;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3989 ;BAIRROCENTRO;250;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;1493;CENTROBAIRRO;100;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;T5   ;SULNORTE;350;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;3951 ;CENTROBAIRRO;150;LOGRADOURO;;R ANTONIO KLINGER FILHO
2020-08-02 01:58:38.796502;A17  ;BAIRROCENTROBAIRRO;100;LOGRADOURO;;R BELIZE
2020-08-02 01:58:38.796502;2832 ;BAIRROCENTRO;300;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;2802 ;CENTROBAIRRO;900;LOGRADOURO;;AV WENCESLAU ESCOBAR
2020-08-02 01:58:38.796502;E110 ;BAIRROCENTRO;400;LOGRADOURO;;AV WENCESLAU ESCOBAR
2020-08-02 01:58:38.796502;1861 ;CENTROBAIRRO;1250;LOGRADOURO;;R LANDEL DE MOURA
2020-08-02 01:58:38.796502;1861 ;CENTROBAIRRO;500;LOGRADOURO;;AV CHUI
2020-08-02 01:58:38.796502;E110 ;BAIRROCENTRO;550;LOGRADOURO;;AV PINHEIRO BORDA
2020-08-02 01:58:38.796502;F993 ;CENTROBAIRRO;100;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;T2A1 ;NORTESUL;2000;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;R68  ;CENTROBAIRRO;1000;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;M10  ;CENTROBAIRRO;750;LOGRADOURO;;AV JUCA BATISTA
2020-08-02 01:58:38.796502;1792 ;BAIRROCENTRO;100;LOGRADOURO;;AV WENCESLAU ESCOBAR
2020-08-02 01:58:38.796502;165  ;CENTROBAIRRO;80;LOGRADOURO;;AV CHUI
2020-08-02 01:58:38.796502;R81  ;BAIRROCENTRO;400;LOGRADOURO;;AV PINHEIRO BORDA
2020-08-02 01:58:38.796502;R84  ;BAIRROCENTRO;550;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;F01  ;NORTESUL;450;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;165  ;BAIRROCENTRO;90;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;165  ;CENTROBAIRRO;75;LOGRADOURO;;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;R81  ;BAIRROCENTRO;460;LOGRADOURO;;VDT DOM PEDRO I
2020-08-02 01:58:38.796502;165  ;BAIRROCENTRO;99;LOGRADOURO;;AV PRAIA DE BELAS
2020-08-02 01:58:38.796502;R84  ;CENTROBAIRRO;400;LOGRADOURO;;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;VM79;CENTROBAIRRO;300;LOGRADOURO;;R WASHINGTON LUIZ
2020-08-02 01:58:38.796502;177  ;BAIRROCENTRO;50;LOGRADOURO;;R SILVEIRO
2020-08-02 01:58:38.796502;177  ;BAIRROCENTRO;70;LOGRADOURO;;AV GETULIO VARGAS
2020-08-02 01:58:38.796502;C31  ;CENTROBAIRROCENTRO;550;LOGRADOURO;;AV VENANCIO AIRES
2020-08-02 01:58:38.796502;E149 ;CENTROBAIRRO;800;LOGRADOURO;;R JAGUARI
2020-08-02 01:58:38.796502;E149 ;CENTROBAIRRO;1000;LOGRADOURO;;R IRANI
2020-08-02 01:58:38.796502;E211 ;BAIRROTERMINAL;450;LOGRADOURO;;AV EDUARDO PRADO
2020-08-02 01:58:38.796502;R1   ;BAIRROCENTRO;400;LOGRADOURO;;R SANTA FLORA
2020-08-02 01:58:38.796502;A68  ;TERMINALBAIRRO;250;LOGRADOURO;;AV HEITOR VIEIRA
2020-08-02 01:58:38.796502;3944 ;BAIRROTERMINAL;400;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;1841 ;CENTROBAIRRO;100;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;268  ;BAIRROCENTRO;228;LOGRADOURO;;AV JOAO PESSOA
2020-08-02 01:58:38.796502;2603;CENTROBAIRRO;50;LOGRADOURO;;AV JOAO PESSOA
